discipline_title,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Fencing,foil team men,Men,GOLD,GameTeam,France team,,,France,FR,FRA
Fencing,foil team men,Men,SILVER,GameTeam,Belgium team,,,Belgium,BE,BEL
Fencing,foil team men,Men,BRONZE,GameTeam,Hungary team,,,Hungary,HU,HUN
Fencing,épée individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/charles-delporte-1,Charles DELPORTE,Belgium,BE,BEL
Fencing,épée individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/roger-francois-ducret,Roger François DUCRET,France,FR,FRA
Fencing,épée individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/nils-erik-hellsten,Nils Erik HELLSTEN,Sweden,SE,SWE
Fencing,sabre team men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA
Fencing,sabre team men,Men,SILVER,GameTeam,Hungary team,,,Hungary,HU,HUN
Fencing,sabre team men,Men,BRONZE,GameTeam,Netherlands team,,,Netherlands,NL,NED
Fencing,foil individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/roger-francois-ducret,Roger François DUCRET,France,FR,FRA
Fencing,foil individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/philippe-cattiau,Philippe CATTIAU,France,FR,FRA
Fencing,foil individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/maurice-e-van-damme,Maurice E. VAN DAMME,Belgium,BE,BEL
Fencing,épée team men,Men,GOLD,GameTeam,France team,,,France,FR,FRA
Fencing,épée team men,Men,SILVER,GameTeam,Belgium team,,,Belgium,BE,BEL
Fencing,épée team men,Men,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA
Fencing,foil individual women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/ellen-ottilia-osiier,Ellen Ottilia OSIIER,Denmark,DK,DEN
Fencing,foil individual women,Women,SILVER,Athlete,,,Gladys Davis,Great Britain,GB,GBR
Fencing,foil individual women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/grete-heckscher,Grete HECKSCHER,Denmark,DK,DEN
Fencing,sabre individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/sandor-posta,Sandor POSTA,Hungary,HU,HUN
Fencing,sabre individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/roger-francois-ducret,Roger François DUCRET,France,FR,FRA
Fencing,sabre individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/janos-garay,Janos GARAY,Hungary,HU,HUN
Shooting,clay pigeons team men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA
Shooting,clay pigeons team men,Men,SILVER,GameTeam,Canada team,,,Canada,CA,CAN
Shooting,clay pigeons team men,Men,BRONZE,GameTeam,Finland team,,,Finland,FI,FIN
Shooting,400 600 800m free rifle team men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA
Shooting,400 600 800m free rifle team men,Men,SILVER,GameTeam,France team,,,France,FR,FRA
Shooting,400 600 800m free rifle team men,Men,BRONZE,GameTeam,Haiti team,,,Haiti,HT,HAI
Shooting,600m free rifle individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/morris-fisher,Morris FISHER,United States of America,US,USA
Shooting,600m free rifle individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/carl-townsend-osburn,Carl Townsend OSBURN,United States of America,US,USA
Shooting,600m free rifle individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/niels-hansen-ditlev-larsen,Niels Hansen Ditlev LARSEN,Denmark,DK,DEN
Shooting,50m rifle prone 60 shots men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/pierre-coquelin-de-lisle,Pierre COQUELIN DE LISLE,France,FR,FRA
Shooting,50m rifle prone 60 shots men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/marcus-william-dinwiddie,Marcus William DINWIDDIE,United States of America,US,USA
Shooting,50m rifle prone 60 shots men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/josias-hartmann,Josias HARTMANN,Switzerland,CH,SUI
Shooting,100m running deer single shots team men,Men,GOLD,GameTeam,Norway team,,,Norway,NO,NOR
Shooting,100m running deer single shots team men,Men,SILVER,GameTeam,Sweden team,,,Sweden,SE,SWE
Shooting,100m running deer single shots team men,Men,BRONZE,GameTeam,United States team,,,United States of America,US,USA
Shooting,25m rapid fire pistol 60 shots men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/henry-marvin-bailey,Henry Marvin BAILEY,United States of America,US,USA
Shooting,25m rapid fire pistol 60 shots men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/g-vilhelm-carlberg,G. Vilhelm CARLBERG,Sweden,SE,SWE
Shooting,25m rapid fire pistol 60 shots men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/lennart-wilhelm-hannelius,Lennart Wilhelm HANNELIUS,Finland,FI,FIN
Shooting,100m running deer double shots men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ole-andreas-lilloe-olsen,Ole Andreas LILLOE-OLSEN,Norway,NO,NOR
Shooting,100m running deer double shots men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/cyril-winthrop-mackworth-praed,Cyril Winthrop MACKWORTH-PRAED,Great Britain,GB,GBR
Shooting,100m running deer double shots men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/alfred-swahn,Alfred SWAHN,Sweden,SE,SWE
Shooting,trap 125 targets men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/gyula-halasy,Gyula HALASY,Hungary,HU,HUN
Shooting,trap 125 targets men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/konrad-walentin-huber,Konrad Walentin HUBER,Finland,FI,FIN
Shooting,trap 125 targets men,Men,BRONZE,Athlete,,,Frank Hughes,United States of America,US,USA
Shooting,100m running deer double shots team men,Men,GOLD,GameTeam,Great Britain team,,,Great Britain,GB,GBR
Shooting,100m running deer double shots team men,Men,SILVER,GameTeam,Norway team,,,Norway,NO,NOR
Shooting,100m running deer double shots team men,Men,BRONZE,GameTeam,Sweden team,,,Sweden,SE,SWE
Shooting,100m running deer single shots men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/john-keith-boles,John Keith BOLES,United States of America,US,USA
Shooting,100m running deer single shots men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/cyril-winthrop-mackworth-praed,Cyril Winthrop MACKWORTH-PRAED,Great Britain,GB,GBR
Shooting,100m running deer single shots men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/otto-m-olsen,Otto M. OLSEN,Norway,NO,NOR
Tennis,mixed doubles mixed,Mixed,GOLD,GameTeam,United States team #1,https://olympics.com/en/athletes/hazel-virginia-wightman,Hazel Virginia WIGHTMAN,United States of America,US,USA
Tennis,mixed doubles mixed,Mixed,GOLD,GameTeam,United States team #1,,Dick Williams,United States of America,US,USA
Tennis,mixed doubles mixed,Mixed,SILVER,GameTeam,United States team #2,https://olympics.com/en/athletes/marion-jessup,Marion JESSUP,United States of America,US,USA
Tennis,mixed doubles mixed,Mixed,SILVER,GameTeam,United States team #2,https://olympics.com/en/athletes/vincent-richards,Vincent RICHARDS,United States of America,US,USA
Tennis,mixed doubles mixed,Mixed,BRONZE,GameTeam,Netherlands team,https://olympics.com/en/athletes/cornelia-bouman,Cornelia BOUMAN,Netherlands,NL,NED
Tennis,mixed doubles mixed,Mixed,BRONZE,GameTeam,Netherlands team,https://olympics.com/en/athletes/hendrik-timmer,Hendrik TIMMER,Netherlands,NL,NED
Tennis,doubles women,Women,GOLD,GameTeam,United States team #1,https://olympics.com/en/athletes/hazel-virginia-wightman,Hazel Virginia WIGHTMAN,United States of America,US,USA
Tennis,doubles women,Women,GOLD,GameTeam,United States team #1,https://olympics.com/en/athletes/helen-wills,Helen WILLS,United States of America,US,USA
Tennis,doubles women,Women,SILVER,GameTeam,Great Britain team #2,https://olympics.com/en/athletes/phyllis-lindrea-covell,Phyllis Lindrea COVELL,Great Britain,GB,GBR
Tennis,doubles women,Women,SILVER,GameTeam,Great Britain team #2,https://olympics.com/en/athletes/kathleen-mckane,Kathleen MCKANE,Great Britain,GB,GBR
Tennis,doubles women,Women,BRONZE,GameTeam,Great Britain team #1,https://olympics.com/en/athletes/dorothy-cunliffe-shepherd-barron,Dorothy Cunliffe SHEPHERD BARRON,Great Britain,GB,GBR
Tennis,doubles women,Women,BRONZE,GameTeam,Great Britain team #1,https://olympics.com/en/athletes/evelyn-lucy-colyer,Evelyn Lucy COLYER,Great Britain,GB,GBR
Tennis,Singles women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/helen-wills,Helen WILLS,United States of America,US,USA
Tennis,Singles women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/julie-p-vlasto,Julie P. VLASTO,France,FR,FRA
Tennis,Singles women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/kathleen-mckane,Kathleen MCKANE,Great Britain,GB,GBR
Tennis,doubles men,Men,GOLD,GameTeam,United States team #2,https://olympics.com/en/athletes/vincent-richards,Vincent RICHARDS,United States of America,US,USA
Tennis,doubles men,Men,GOLD,GameTeam,United States team #2,https://olympics.com/en/athletes/francis-townsend-hunter,Francis Townsend HUNTER,United States of America,US,USA
Tennis,doubles men,Men,SILVER,GameTeam,France team #1,https://olympics.com/en/athletes/jacques-brugnon,Jacques BRUGNON,France,FR,FRA
Tennis,doubles men,Men,SILVER,GameTeam,France team #1,https://olympics.com/en/athletes/henri-cochet,Henri COCHET,France,FR,FRA
Tennis,doubles men,Men,BRONZE,GameTeam,France team #2,https://olympics.com/en/athletes/jean-r-borotra,Jean R. BOROTRA,France,FR,FRA
Tennis,doubles men,Men,BRONZE,GameTeam,France team #2,https://olympics.com/en/athletes/jean-rene-lacoste,Jean René LACOSTE,France,FR,FRA
Tennis,Singles men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/vincent-richards,Vincent RICHARDS,United States of America,US,USA
Tennis,Singles men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/henri-cochet,Henri COCHET,France,FR,FRA
Tennis,Singles men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/umberto-de-morpurgo,Umberto DE MORPURGO,Italy,IT,ITA
Athletics,decathlon men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/harold-marion-osborn,Harold Marion OSBORN,United States of America,US,USA
Athletics,decathlon men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/emerson-norton,Emerson NORTON,United States of America,US,USA
Athletics,decathlon men,Men,BRONZE,Athlete,,,Aleksander Klumberg,Estonia,EE,EST
Athletics,marathon men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/albin-oskar-stenroos,Albin Oskar STENROOS,Finland,FI,FIN
