discipline_title,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Swimming,100m backstroke women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/missy-franklin,Missy FRANKLIN,United States of America,US,USA
Swimming,100m backstroke women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/emily-seebohm,Emily SEEBOHM,Australia,AU,AUS
Swimming,100m backstroke women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/aya-terakawa,Aya TERAKAWA,Japan,JP,JPN
Swimming,100m butterfly men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/michael-phelps-ii,Michael PHELPS,United States of America,US,USA
Swimming,100m butterfly men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/chad-le-clos,Chad LE CLOS,South Africa,ZA,RSA
Swimming,100m butterfly men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/evgeny-korotyshkin,Evgeny KOROTYSHKIN,Russian Federation,RU,RUS
Swimming,200m individual medley women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/shiwen-ye,Shiwen YE,People's Republic of China,CN,CHN
Swimming,200m individual medley women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/alicia-coutts,Alicia COUTTS,Australia,AU,AUS
Swimming,200m individual medley women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/caitlin-leverenz,Caitlin LEVERENZ,United States of America,US,USA
Swimming,200m backstroke men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/tyler-clary,Tyler CLARY,United States of America,US,USA
Swimming,200m backstroke men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/ryosuke-irie,Ryosuke IRIE,Japan,JP,JPN
Swimming,200m backstroke men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ryan-lochte,Ryan LOCHTE,United States of America,US,USA
Swimming,100m breaststroke women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/ruta-meilutyte,Ruta MEILUTYTE,Lithuania,LT,LTU
Swimming,100m breaststroke women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/rebecca-soni,Rebecca SONI,United States of America,US,USA
Swimming,100m breaststroke women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/satomi-suzuki,Satomi SUZUKI,Japan,JP,JPN
Swimming,200m breaststroke men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/daniel-gyurta,Daniel GYURTA,Hungary,HU,HUN
Swimming,200m breaststroke men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/michael-jamieson,Michael JAMIESON,Great Britain,GB,GBR
Swimming,200m breaststroke men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ryo-tateishi,Ryo TATEISHI,Japan,JP,JPN
Swimming,100m breaststroke men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/cameron-van-der-burgh,Cameron VAN DER BURGH,South Africa,ZA,RSA
Swimming,100m breaststroke men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/christian-sprenger-1,Christian SPRENGER,Australia,AU,AUS
Swimming,100m breaststroke men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/brendan-hansen,Brendan HANSEN,United States of America,US,USA
Swimming,4x100m medley relay women,Women,GOLD,GameTeam,United States team,,,United States of America,US,USA
Swimming,4x100m medley relay women,Women,SILVER,GameTeam,Australia team,,,Australia,AU,AUS
Swimming,4x100m medley relay women,Women,BRONZE,GameTeam,Japan team,,,Japan,JP,JPN
Swimming,4x100m freestyle relay men,Men,GOLD,GameTeam,France team,,,France,FR,FRA
Swimming,4x100m freestyle relay men,Men,SILVER,GameTeam,United States team,,,United States of America,US,USA
Swimming,4x100m freestyle relay men,Men,BRONZE,GameTeam,Russian Federation team,,,Russian Federation,RU,RUS
Swimming,100m backstroke men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/matt-grevers,Matt GREVERS,United States of America,US,USA
Swimming,100m backstroke men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/nick-thoman,Nick THOMAN,United States of America,US,USA
Swimming,100m backstroke men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ryosuke-irie,Ryosuke IRIE,Japan,JP,JPN
Swimming,50m freestyle men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/florent-manaudou,Florent MANAUDOU,France,FR,FRA
Swimming,50m freestyle men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/cullen-jones,Cullen JONES,United States of America,US,USA
Swimming,50m freestyle men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/cesar-cielo-filho,Cesar CIELO FILHO,Brazil,BR,BRA
Swimming,4x100m medley relay men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA
Swimming,4x100m medley relay men,Men,SILVER,GameTeam,Japan team,,,Japan,JP,JPN
Swimming,4x100m medley relay men,Men,BRONZE,GameTeam,Australia team,,,Australia,AU,AUS
Swimming,200m butterfly women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/liuyang-jiao,Liuyang JIAO,People's Republic of China,CN,CHN
Swimming,200m butterfly women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/mireia-belmonte,Mireia BELMONTE,Spain,ES,ESP
Swimming,200m butterfly women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/natsumi-hoshi,Natsumi HOSHI,Japan,JP,JPN
Swimming,400m individual medley men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ryan-lochte,Ryan LOCHTE,United States of America,US,USA
Swimming,400m individual medley men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/thiago-pereira,Thiago PEREIRA,Brazil,BR,BRA
