discipline_title,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Canoe Sprint,C1 1000m canoe single men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/lawrence-cain,Lawrence CAIN,Canada,CA,CAN
Canoe Sprint,C1 1000m canoe single men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/henning-lynge-jakobsen,Henning Lynge JAKOBSEN,Denmark,DK,DEN
Canoe Sprint,C2 1000m canoe double men,Men,GOLD,GameTeam,Romania team,https://olympics.com/en/athletes/ivan-patzaichin,Ivan PATZAICHIN,Romania,RO,ROU
Canoe Sprint,C2 1000m canoe double men,Men,GOLD,GameTeam,Romania team,https://olympics.com/en/athletes/toma-simionov,Toma SIMIONOV,Romania,RO,ROU
Canoe Sprint,C2 1000m canoe double men,Men,SILVER,GameTeam,Yugoslavia team,https://olympics.com/en/athletes/matija-ljubek,Matija LJUBEK,Yugoslavia,YUCS,YUG
Canoe Sprint,C2 1000m canoe double men,Men,SILVER,GameTeam,Yugoslavia team,https://olympics.com/en/athletes/mirko-nisovic,Mirko NISOVIC,Yugoslavia,YUCS,YUG
Canoe Sprint,C2 1000m canoe double men,Men,BRONZE,GameTeam,France team,https://olympics.com/en/athletes/didier-hoyer,Didier HOYER,France,FR,FRA
Canoe Sprint,C2 1000m canoe double men,Men,BRONZE,GameTeam,France team,https://olympics.com/en/athletes/eric-renaud,Eric RENAUD,France,FR,FRA
Canoe Sprint,K4 1000m kayak four men,Men,GOLD,GameTeam,New Zealand team,,,New Zealand,NZ,NZL
Canoe Sprint,K4 1000m kayak four men,Men,SILVER,GameTeam,Sweden team,,,Sweden,SE,SWE
Canoe Sprint,K4 1000m kayak four men,Men,BRONZE,GameTeam,France team,,,France,FR,FRA
Canoe Sprint,K2 500m kayak double men,Men,GOLD,GameTeam,New Zealand team,https://olympics.com/en/athletes/ian-gordon-ferguson,Ian Gordon FERGUSON,New Zealand,NZ,NZL
Canoe Sprint,K2 500m kayak double men,Men,GOLD,GameTeam,New Zealand team,https://olympics.com/en/athletes/christopher-paul-mac-donald,Christopher Paul MAC DONALD,New Zealand,NZ,NZL
Canoe Sprint,K2 500m kayak double men,Men,SILVER,GameTeam,Sweden team,https://olympics.com/en/athletes/per-inge-bengtsson,Per-Inge BENGTSSON,Sweden,SE,SWE
Canoe Sprint,K2 500m kayak double men,Men,SILVER,GameTeam,Sweden team,https://olympics.com/en/athletes/lars-erik-moberg,Lars-Erik MOBERG,Sweden,SE,SWE
Canoe Sprint,K2 500m kayak double men,Men,BRONZE,GameTeam,Canada team,https://olympics.com/en/athletes/hugh-fisher,Hugh FISHER,Canada,CA,CAN
Canoe Sprint,K2 500m kayak double men,Men,BRONZE,GameTeam,Canada team,https://olympics.com/en/athletes/alwyn-morris,Alwyn MORRIS,Canada,CA,CAN
Canoe Sprint,K2 1000m kayak double men,Men,GOLD,GameTeam,Canada team,https://olympics.com/en/athletes/hugh-fisher,Hugh FISHER,Canada,CA,CAN
Canoe Sprint,K2 1000m kayak double men,Men,GOLD,GameTeam,Canada team,https://olympics.com/en/athletes/alwyn-morris,Alwyn MORRIS,Canada,CA,CAN
Canoe Sprint,K2 1000m kayak double men,Men,SILVER,GameTeam,France team,https://olympics.com/en/athletes/bernard-bregeon,Bernard BREGEON,France,FR,FRA
Canoe Sprint,K2 1000m kayak double men,Men,SILVER,GameTeam,France team,https://olympics.com/en/athletes/patrick-lefoulon,Patrick LEFOULON,France,FR,FRA
Canoe Sprint,K2 1000m kayak double men,Men,BRONZE,GameTeam,Australia team,https://olympics.com/en/athletes/barry-kelly,Barry KELLY,Australia,AU,AUS
Canoe Sprint,K2 1000m kayak double men,Men,BRONZE,GameTeam,Australia team,https://olympics.com/en/athletes/grant-kenny,Grant KENNY,Australia,AU,AUS
Canoe Sprint,K1 500m kayak single women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/agneta-andersson,Agneta ANDERSSON,Sweden,SE,SWE
Canoe Sprint,K1 500m kayak single women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/barbara-pohlmann-lewe,Barbara POHLMANN-LEWE,Federal Republic of Germany,DE,FRG
Canoe Sprint,K1 500m kayak single women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/annemarie-derckx,Annemarie DERCKX,Netherlands,NL,NED
Swimming,200m individual medley men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/alexander-baumann-1,Alexander BAUMANN,Canada,CA,CAN
Swimming,200m individual medley men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/pablo-morales,Pablo MORALES,United States of America,US,USA
Swimming,200m individual medley men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/neil-cochran,Neil COCHRAN,Great Britain,GB,GBR
Swimming,400m freestyle women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/tiffany-lisa-cohen,Tiffany Lisa COHEN,United States of America,US,USA
Swimming,400m freestyle women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/sarah-hardcastle,Sarah HARDCASTLE,Great Britain,GB,GBR
Swimming,400m freestyle women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/june-croft,June CROFT,Great Britain,GB,GBR
Swimming,4x100m medley relay women,Women,GOLD,GameTeam,United States team,,,United States of America,US,USA
Swimming,4x100m medley relay women,Women,SILVER,GameTeam,West Germany team,,,Federal Republic of Germany,DE,FRG
Swimming,4x100m medley relay women,Women,BRONZE,GameTeam,Canada team,,,Canada,CA,CAN
Swimming,100m butterfly women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/mary-t-meagher,Mary T. MEAGHER,United States of America,US,USA
Swimming,100m butterfly women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/jenna-leigh-johnson,Jenna Leigh JOHNSON,United States of America,US,USA
Swimming,100m butterfly women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/karin-seick,Karin SEICK,Federal Republic of Germany,DE,FRG
Swimming,200m breaststroke men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/victor-davis,Victor DAVIS,Canada,CA,CAN
Swimming,200m breaststroke men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/glenn-beringen,Glenn BERINGEN,Australia,AU,AUS
Swimming,200m breaststroke men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/etienne-dagon,Etienne DAGON,Switzerland,CH,SUI
Swimming,100m freestyle men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ambrose-iv-gaines,Ambrose Iv GAINES,United States of America,US,USA
Swimming,100m freestyle men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/marcus-stockwell,Marcus STOCKWELL,Australia,AU,AUS
Swimming,100m freestyle men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/per-johansson,Per JOHANSSON,Sweden,SE,SWE
Swimming,200m freestyle men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/michael-gross,Michael GROSS,Federal Republic of Germany,DE,FRG
Swimming,200m freestyle men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/michael-steward-heath,Michael Steward HEATH,United States of America,US,USA
Swimming,200m freestyle men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/thomas-fahrner,Thomas FAHRNER,Federal Republic of Germany,DE,FRG
Swimming,100m breaststroke men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/steven-k-lundquist,Steven K. LUNDQUIST,United States of America,US,USA
Swimming,100m breaststroke men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/victor-davis,Victor DAVIS,Canada,CA,CAN
Swimming,100m breaststroke men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/peter-evans,Peter EVANS,Australia,AU,AUS
Swimming,200m freestyle women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/mary-alice-wayte,Mary Alice WAYTE,United States of America,US,USA
Swimming,200m freestyle women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/cynthia-lee-woodhead,Cynthia Lee WOODHEAD,United States of America,US,USA
Swimming,200m freestyle women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/annemarie-verstappen,Annemarie VERSTAPPEN,Netherlands,NL,NED
Swimming,200m butterfly men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jonathan-sieben,Jonathan SIEBEN,Australia,AU,AUS
Swimming,200m butterfly men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/michael-gross,Michael GROSS,Federal Republic of Germany,DE,FRG
Swimming,200m butterfly men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/rafael-antonio-vidal-castro,Rafael Antonio VIDAL CASTRO,Venezuela,VE,VEN
Swimming,100m backstroke women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/theresa-andrews,Theresa ANDREWS,United States of America,US,USA
Swimming,100m backstroke women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/elizabeth-mitchell,Elizabeth MITCHELL,United States of America,US,USA
Swimming,100m backstroke women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/jolanda-de-rover,Jolanda DE ROVER,Netherlands,NL,NED
Swimming,4x100m freestyle relay women,Women,GOLD,GameTeam,United States team,,,United States of America,US,USA
Swimming,4x100m freestyle relay women,Women,SILVER,GameTeam,Netherlands team,,,Netherlands,NL,NED
Swimming,4x100m freestyle relay women,Women,BRONZE,GameTeam,West Germany team,,,Federal Republic of Germany,DE,FRG
Swimming,4x200m freestyle relay men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA
Swimming,4x200m freestyle relay men,Men,SILVER,GameTeam,West Germany team,,,Federal Republic of Germany,DE,FRG
Swimming,4x200m freestyle relay men,Men,BRONZE,GameTeam,Great Britain team,,,Great Britain,GB,GBR
Swimming,200m breaststroke women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/anne-ottenbrite,Anne OTTENBRITE,Canada,CA,CAN
Swimming,200m breaststroke women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/susan-gerard-rapp,Susan Gerard RAPP,United States of America,US,USA
Swimming,200m breaststroke women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/ingrid-lempereur,Ingrid LEMPEREUR,Belgium,BE,BEL
Swimming,400m individual medley men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/alexander-baumann-1,Alexander BAUMANN,Canada,CA,CAN
Swimming,400m individual medley men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/ricardo-prado,Ricardo PRADO,Brazil,BR,BRA
Swimming,400m individual medley men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/robert-woodhouse,Robert WOODHOUSE,Australia,AU,AUS
Swimming,100m freestyle women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/nancy-lynn-hogshead,Nancy Lynn HOGSHEAD,United States of America,US,USA
Swimming,100m freestyle women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/carolyn-steinseifer,Carolyn STEINSEIFER,United States of America,US,USA
Swimming,100m freestyle women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/annemarie-verstappen,Annemarie VERSTAPPEN,Netherlands,NL,NED
Swimming,200m individual medley women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/tracy-anne-caulkins,Tracy Anne CAULKINS,United States of America,US,USA
Swimming,200m individual medley women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/nancy-lynn-hogshead,Nancy Lynn HOGSHEAD,United States of America,US,USA
Swimming,200m individual medley women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/michelle-pearson-1,Michelle PEARSON,Australia,AU,AUS
Swimming,800m freestyle women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/tiffany-lisa-cohen,Tiffany Lisa COHEN,United States of America,US,USA
Swimming,800m freestyle women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/michele-richardson,Michele RICHARDSON,United States of America,US,USA
Swimming,800m freestyle women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/sarah-hardcastle,Sarah HARDCASTLE,Great Britain,GB,GBR
Swimming,200m backstroke women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/jolanda-de-rover,Jolanda DE ROVER,Netherlands,NL,NED
Swimming,200m backstroke women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/amy-lee-white,Amy Lee WHITE,United States of America,US,USA
Swimming,200m backstroke women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/aneta-patrascoiu,Aneta PATRASCOIU,Romania,RO,ROU
Swimming,100m butterfly men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/michael-gross,Michael GROSS,Federal Republic of Germany,DE,FRG
Swimming,100m butterfly men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/pablo-morales,Pablo MORALES,United States of America,US,USA
Swimming,100m butterfly men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/glenn-buchanan,Glenn BUCHANAN,Australia,AU,AUS
Swimming,400m freestyle men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/george-thomas-dicarlo,George Thomas DICARLO,United States of America,US,USA
Swimming,400m freestyle men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/john-cary-mykkanen,John Cary MYKKANEN,United States of America,US,USA
Swimming,400m freestyle men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/justin-lemberg,Justin LEMBERG,Australia,AU,AUS
Swimming,4x100m medley relay men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA
Swimming,4x100m medley relay men,Men,SILVER,GameTeam,Canada team,,,Canada,CA,CAN
Swimming,4x100m medley relay men,Men,BRONZE,GameTeam,Australia team,,,Australia,AU,AUS
Swimming,1500m freestyle men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/michael-jon-o-brien,Michael Jon O'BRIEN,United States of America,US,USA
Swimming,1500m freestyle men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/george-thomas-dicarlo,George Thomas DICARLO,United States of America,US,USA
Swimming,1500m freestyle men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/stefan-pfeiffer,Stefan PFEIFFER,Federal Republic of Germany,DE,FRG
Swimming,100m backstroke men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/richard-john-carey,Richard John CAREY,United States of America,US,USA
Swimming,100m backstroke men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/david-dennis-wilson,David Dennis WILSON,United States of America,US,USA
Swimming,100m backstroke men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/michael-west,Michael WEST,Canada,CA,CAN
Swimming,100m breaststroke women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/petra-van-staveren,Petra VAN STAVEREN,Netherlands,NL,NED
Swimming,100m breaststroke women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/anne-ottenbrite,Anne OTTENBRITE,Canada,CA,CAN
Swimming,100m breaststroke women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/catherine-poirot,Catherine POIROT,France,FR,FRA
Swimming,200m butterfly women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/mary-t-meagher,Mary T. MEAGHER,United States of America,US,USA
Swimming,200m butterfly women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/karen-phillips,Karen PHILLIPS,Australia,AU,AUS
Swimming,200m butterfly women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/ina-beyermann,Ina BEYERMANN,Federal Republic of Germany,DE,FRG
Swimming,200m backstroke men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/richard-john-carey,Richard John CAREY,United States of America,US,USA
Swimming,200m backstroke men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/frederic-delcourt,Frederic DELCOURT,France,FR,FRA
Swimming,200m backstroke men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/cameron-henning,Cameron HENNING,Canada,CA,CAN
Swimming,400m individual medley women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/tracy-anne-caulkins,Tracy Anne CAULKINS,United States of America,US,USA
Swimming,400m individual medley women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/suzanne-landells,Suzanne LANDELLS,Australia,AU,AUS
Swimming,400m individual medley women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/petra-zindler,Petra ZINDLER,Federal Republic of Germany,DE,FRG
Swimming,4x100m freestyle relay men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA
Swimming,4x100m freestyle relay men,Men,SILVER,GameTeam,Australia team,,,Australia,AU,AUS
Swimming,4x100m freestyle relay men,Men,BRONZE,GameTeam,Sweden team,,,Sweden,SE,SWE
Sailing,Tornado - Multihull mixed,Open,GOLD,GameTeam,New Zealand team,https://olympics.com/en/athletes/christopher-timms,Christopher TIMMS,New Zealand,NZ,NZL
Sailing,Tornado - Multihull mixed,Open,GOLD,GameTeam,New Zealand team,https://olympics.com/en/athletes/rex-samuel-sellers,Rex Samuel SELLERS,New Zealand,NZ,NZL
Sailing,Tornado - Multihull mixed,Open,SILVER,GameTeam,United States team,https://olympics.com/en/athletes/jay-glaser,Jay GLASER,United States of America,US,USA
Sailing,Tornado - Multihull mixed,Open,SILVER,GameTeam,United States team,https://olympics.com/en/athletes/randy-smyth,Randy SMYTH,United States of America,US,USA
Sailing,Tornado - Multihull mixed,Open,BRONZE,GameTeam,Australia team,https://olympics.com/en/athletes/christopher-cairns,Christopher CAIRNS,Australia,AU,AUS
Sailing,Tornado - Multihull mixed,Open,BRONZE,GameTeam,Australia team,https://olympics.com/en/athletes/john-scott-anderson,John Scott ANDERSON,Australia,AU,AUS
Sailing,Windglider - Windsurfer men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/stephan-van-den-berg,Stephan VAN DEN BERG,Netherlands,NL,NED
Sailing,Windglider - Windsurfer men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/randal-scott-steele,Randal Scott STEELE,United States of America,US,USA
Sailing,Windglider - Windsurfer men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/anthony-bruce-kendall,Anthony Bruce KENDALL,New Zealand,NZ,NZL
Sailing,flying dutchman mixed,Open,GOLD,GameTeam,United States team,https://olympics.com/en/athletes/jonathan-dunn-mckee,Jonathan Dunn MCKEE,United States of America,US,USA
Sailing,flying dutchman mixed,Open,GOLD,GameTeam,United States team,https://olympics.com/en/athletes/william-carl-jr-buchan,William Carl Jr. BUCHAN,United States of America,US,USA
Sailing,flying dutchman mixed,Open,SILVER,GameTeam,Canada team,https://olympics.com/en/athletes/evert-bastet,Evert BASTET,Canada,CA,CAN
Sailing,flying dutchman mixed,Open,SILVER,GameTeam,Canada team,https://olympics.com/en/athletes/terence-mclaughlin,Terence MCLAUGHLIN,Canada,CA,CAN
Sailing,flying dutchman mixed,Open,BRONZE,GameTeam,Great Britain team,https://olympics.com/en/athletes/jonathan-richards,Jonathan RICHARDS,Great Britain,GB,GBR
Sailing,flying dutchman mixed,Open,BRONZE,GameTeam,Great Britain team,https://olympics.com/en/athletes/peter-frank-allam,Peter Frank ALLAM,Great Britain,GB,GBR
Sailing,fleetmatch race keelboat open Soling mixed,Open,GOLD,GameTeam,United States team,,,United States of America,US,USA
Sailing,fleetmatch race keelboat open Soling mixed,Open,SILVER,GameTeam,Brazil team,,,Brazil,BR,BRA
Sailing,fleetmatch race keelboat open Soling mixed,Open,BRONZE,GameTeam,Canada team,,,Canada,CA,CAN
Sailing,Finn - One Person Dinghy (Heavyweight) men,Open,GOLD,Athlete,,https://olympics.com/en/athletes/russell-coutts,Russell COUTTS,New Zealand,NZ,NZL
Sailing,Finn - One Person Dinghy (Heavyweight) men,Open,SILVER,Athlete,,https://olympics.com/en/athletes/john-joseph-bertrand,John Joseph BERTRAND,United States of America,US,USA
Sailing,Finn - One Person Dinghy (Heavyweight) men,Open,BRONZE,Athlete,,https://olympics.com/en/athletes/terence-neilson,Terence NEILSON,Canada,CA,CAN
Sailing,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,United States team,https://olympics.com/en/athletes/steven-richard-erickson,Steven Richard ERICKSON,United States of America,US,USA
Sailing,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,United States team,https://olympics.com/en/athletes/william-e-sr-buchan,William E. Sr. BUCHAN,United States of America,US,USA
Sailing,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,West Germany team,https://olympics.com/en/athletes/joachim-griese,Joachim GRIESE,Federal Republic of Germany,DE,FRG
Sailing,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,West Germany team,https://olympics.com/en/athletes/michael-marcour,Michael MARCOUR,Federal Republic of Germany,DE,FRG
Sailing,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Italy team,https://olympics.com/en/athletes/alfio-peraboni,Alfio PERABONI,Italy,IT,ITA
Sailing,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Italy team,https://olympics.com/en/athletes/giorgio-gorla,Giorgio GORLA,Italy,IT,ITA
Sailing,470 - Two Person Dinghy men,Open,GOLD,GameTeam,Spain team,https://olympics.com/en/athletes/luis-doreste,Luis DORESTE,Spain,ES,ESP
Sailing,470 - Two Person Dinghy men,Open,GOLD,GameTeam,Spain team,https://olympics.com/en/athletes/roberto-molina-carrasco,Roberto MOLINA CARRASCO,Spain,ES,ESP
Sailing,470 - Two Person Dinghy men,Open,SILVER,GameTeam,United States team,https://olympics.com/en/athletes/hans-christopher-steinfeld,Hans Christopher STEINFELD,United States of America,US,USA
Sailing,470 - Two Person Dinghy men,Open,SILVER,GameTeam,United States team,https://olympics.com/en/athletes/stephen-delancey-benjamin,Stephen Delancey BENJAMIN,United States of America,US,USA
